167,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,641,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,168,0,0,0,264,0,1,1,2,98,50,50,50
67,522,522,522,522,-1,68,68,103,103,103,103,103,103,0,68,68,103,522,522,204,522,522,103,103,103,103,737,737,246,697,652,-1,103,103,103,605,68,-1,-1,604,68,103,103,103,103,522,69,0,0,0,0,0,2,1,0,0,0,50,50
67,522,522,522,-1,68,68,103,103,103,103,103,103,103,0,-1,68,103,103,522,204,522,522,103,103,103,103,-1,737,249,737,-1,-1,103,103,103,68,68,737,-1,-1,68,68,103,103,522,522,69,-1,98,98,-1,0,2,2,-1,-1,-1,0,50
67,522,522,645,-1,68,68,103,103,103,103,645,-1,-1,0,-1,-1,-1,103,645,204,68,522,103,103,68,645,-1,-1,737,-1,-1,-1,-1,645,68,68,-1,-1,-1,-1,-1,645,-1,103,522,522,69,-1,-1,98,98,-1,-1,4,2,-1,98,98,264
67,522,-1,68,68,68,68,-1,103,103,-1,-1,-1,-1,0,-1,-1,-1,-1,-1,204,68,103,-1,68,68,-1,-1,-1,-1,-1,-1,-1,-1,68,68,-1,-1,-1,737,-1,-1,-1,68,-1,103,103,69,50,-1,-1,98,-1,-1,1,2,-1,-1,-1,0
67,68,68,68,68,-1,-1,-1,103,-1,-1,68,68,-1,0,-1,-1,522,-1,-1,262,-1,68,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,68,68,-1,-1,-1,-1,-1,-1,-1,68,68,103,103,69,50,50,-1,98,98,-1,-1,1,4,1,2,2
67,68,68,68,68,68,-1,-1,103,-1,68,68,-1,-1,0,-1,522,522,522,-1,204,-1,-1,-1,68,68,68,-1,-1,-1,-1,-1,-1,68,68,68,-1,218,-1,-1,-1,68,68,-1,68,68,103,69,50,50,50,50,-1,-1,-1,-1,1,2,4,4
67,68,-1,68,68,68,68,103,103,103,68,68,-1,18,547,19,19,19,20,-1,204,-1,-1,-1,-1,103,103,-1,-1,-1,-1,-1,68,68,103,103,-1,-1,-1,-1,-1,68,103,-1,-1,68,68,69,50,50,50,50,-1,-1,98,98,264,-1,-1,1
67,-1,-1,522,522,-1,103,103,103,103,-1,-1,-1,67,0,735,0,0,69,218,204,-1,-1,737,68,68,103,103,103,-1,218,-1,-1,103,103,103,-1,-1,68,68,68,103,103,-1,-1,218,-1,69,-1,50,50,-1,-1,-1,-1,-1,-1,98,98,98
67,-1,522,645,-1,68,103,103,103,103,103,645,218,67,397,288,0,297,69,645,204,604,737,737,103,68,645,103,103,103,218,-1,103,103,645,103,-1,604,-1,103,103,103,645,103,218,218,103,69,117,117,117,117,117,117,166,98,-1,-1,-1,-1
216,117,117,117,117,117,117,117,117,117,117,117,117,116,117,117,117,117,118,117,204,117,117,117,117,117,117,117,166,103,-1,103,165,117,117,117,117,117,117,117,117,117,117,117,117,103,103,217,51,542,51,103,103,103,216,166,-1,-1,-1,-1
165,217,309,309,-1,309,309,-1,309,309,-1,67,347,392,299,16,69,265,2,291,204,103,522,522,103,103,522,522,116,117,300,117,118,51,51,51,103,103,103,103,103,51,51,51,51,51,51,51,51,257,51,522,103,103,103,67,-1,-1,-1,-1
69,-1,309,309,-1,309,309,-1,309,309,-1,67,16,16,16,16,69,147,1,687,204,103,522,103,-1,-1,103,522,51,885,885,885,51,51,51,51,51,103,103,103,51,51,51,51,51,-1,-1,309,309,257,51,522,522,103,103,67,-1,-1,-1,-1
69,-1,309,309,-1,309,309,-1,309,309,-1,67,16,393,16,16,341,1,4,-1,204,103,51,51,103,-1,218,-1,51,343,885,51,51,51,51,51,51,51,103,51,51,-1,-1,51,51,51,-1,309,309,257,522,522,522,103,103,67,-1,-1,-1,-1
69,-1,309,309,-1,309,309,-1,309,309,-1,67,397,16,16,16,69,-1,4,54,204,51,51,51,51,103,103,-1,51,51,218,51,51,51,51,51,51,51,-1,-1,-1,-1,-1,309,51,745,746,747,51,257,-1,522,522,103,103,67,-1,-1,-1,-1
69,218,309,309,-1,309,309,218,309,309,-1,67,16,16,16,16,69,-1,3,-1,204,309,309,-1,51,-1,51,51,51,51,-1,-1,51,51,51,51,51,218,218,-1,-1,-1,309,309,51,798,447,797,51,257,-1,522,522,522,103,67,-1,-1,-1,-1
69,148,148,148,148,148,148,151,148,148,148,745,746,746,746,746,747,98,4,50,204,309,-1,309,309,51,51,51,51,-1,-1,-1,-1,-1,51,51,51,51,218,218,-1,309,309,309,51,51,51,51,51,259,-1,-1,522,51,51,67,-1,-1,-1,-1
69,-1,-1,-1,-1,-1,-1,218,-1,-1,343,797,796,797,444,797,796,152,199,152,204,-1,-1,-1,309,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,51,51,51,51,51,51,309,309,-1,51,51,51,51,51,51,51,51,51,51,51,67,-1,-1,-1,-1
69,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,204,-1,309,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,51,51,51,51,51,51,51,51,51,51,51,-1,-1,51,51,51,51,51,51,67,-1,-1,-1,-1
69,-1,-1,51,51,51,51,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,204,309,309,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,51,51,51,51,51,51,51,51,51,51,218,51,51,51,51,51,51,51,67,-1,-1,-1,-1
69,-1,51,51,51,51,-1,-1,-1,51,51,51,51,-1,-1,-1,-1,-1,-1,-1,204,309,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,67,-1,-1,-1,-1
69,51,51,51,51,-1,-1,-1,-1,104,51,51,51,51,51,-1,-1,-1,-1,-1,204,-1,-1,-1,-1,-1,-1,983,-1,-1,-1,985,-1,-1,-1,-1,-1,51,51,51,51,51,51,51,103,-1,51,51,51,51,51,51,51,51,51,67,-1,-1,-1,-1
69,51,51,51,-1,-1,-1,51,51,51,51,51,51,51,51,51,51,-1,218,-1,204,-1,-1,-1,-1,-1,-1,218,-1,-1,-1,218,-1,-1,-1,-1,-1,-1,51,51,51,51,51,103,103,-1,-1,-1,-1,51,51,51,51,51,51,67,-1,-1,-1,-1
69,51,51,-1,-1,-1,51,51,51,51,51,51,51,51,51,51,51,51,51,51,262,218,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,51,51,51,51,103,103,103,309,218,-1,-1,51,51,51,51,51,51,67,-1,-1,-1,-1
69,51,51,-1,-1,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,204,309,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,51,103,103,309,309,-1,-1,-1,-1,51,51,51,51,51,51,67,-1,-1,-1,-1
69,51,51,-1,-1,51,51,51,51,51,51,51,51,51,745,746,747,51,51,309,204,309,309,309,-1,-1,-1,513,-1,-1,-1,984,-1,-1,-1,-1,-1,-1,-1,-1,51,309,309,309,309,-1,-1,-1,103,51,51,51,51,51,51,67,-1,-1,-1,-1
69,51,51,51,-1,-1,-1,-1,-1,-1,51,51,51,51,794,447,797,51,309,309,204,309,309,309,-1,-1,-1,218,-1,-1,-1,218,-1,-1,-1,-1,-1,-1,-1,-1,51,218,309,309,309,-1,103,103,103,51,51,51,51,51,51,67,-1,-1,-1,-1
69,51,51,51,104,51,51,-1,-1,-1,-1,51,51,105,-1,504,-1,218,51,309,204,309,309,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,51,51,-1,-1,-1,103,103,103,51,51,51,51,51,105,51,67,-1,-1,-1,-1
69,51,51,51,51,51,51,-1,-1,-1,-1,-1,51,51,105,-1,-1,218,51,51,204,309,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,51,51,51,51,51,-1,103,218,103,51,51,51,51,105,105,105,67,-1,-1,-1,-1
69,51,745,746,746,747,51,51,51,51,51,-1,218,104,51,-1,-1,105,51,51,204,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,51,51,51,51,51,51,51,51,51,51,51,51,51,105,105,105,104,67,-1,-1,-1,-1
69,51,797,447,797,798,51,51,51,51,51,51,-1,-1,-1,-1,51,51,51,51,204,51,51,-1,51,51,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,51,51,51,51,51,51,51,51,51,51,51,51,51,51,105,218,105,105,67,-1,-1,-1,-1
69,51,393,735,504,309,309,105,51,51,51,104,-1,-1,51,51,51,51,51,51,204,51,51,51,51,51,51,51,51,-1,-1,-1,-1,-1,-1,51,300,51,51,105,105,51,51,51,51,51,51,51,51,105,105,104,-1,103,103,67,-1,-1,-1,-1
69,51,218,218,-1,-1,-1,-1,-1,-1,51,51,-1,-1,-1,51,51,51,51,51,204,309,309,218,51,51,51,51,51,51,-1,-1,-1,51,51,51,218,105,105,105,105,51,51,51,51,51,51,51,105,105,105,-1,-1,103,103,67,-1,-1,-1,-1
69,103,68,218,68,-1,-1,-1,-1,-1,-1,51,-1,-1,-1,51,51,51,51,51,204,51,309,309,309,51,51,51,51,51,51,51,51,51,105,-1,-1,-1,-1,555,105,51,51,51,51,51,51,51,105,104,-1,736,-1,68,103,67,-1,-1,-1,-1
69,103,103,68,68,68,105,51,51,51,51,51,-1,-1,104,51,51,51,51,51,204,309,309,309,51,51,51,51,51,51,51,51,51,987,-1,-1,309,-1,-1,-1,103,51,51,51,51,51,51,51,218,-1,736,-1,-1,68,103,67,-1,-1,-1,-1
69,103,103,103,103,105,51,51,51,51,104,-1,218,-1,51,51,51,51,51,51,204,51,309,309,309,51,51,51,51,51,51,51,51,735,-1,-1,309,309,-1,103,522,51,51,51,51,51,51,51,103,68,-1,-1,-1,-1,68,67,-1,-1,-1,-1
69,103,103,103,105,51,51,51,51,51,51,885,885,51,51,51,51,51,51,51,204,51,51,309,309,51,51,51,51,51,51,51,51,105,105,105,-1,-1,103,522,522,51,51,51,51,51,51,51,103,736,-1,-1,736,-1,736,67,-1,-1,-1,-1
69,892,843,845,892,843,844,892,843,843,892,885,885,892,844,843,892,845,843,892,789,892,637,637,637,637,590,637,637,893,51,51,51,105,105,105,105,105,-1,522,51,51,51,51,51,51,51,51,103,103,68,-1,-1,-1,-1,67,-1,-1,-1,-1
69,934,218,218,218,218,218,218,218,69,934,-1,-1,934,604,604,604,205,893,893,204,306,51,104,218,51,51,-1,104,69,51,51,51,218,218,-1,105,105,51,51,51,51,51,51,51,51,51,148,148,148,148,148,151,148,148,67,-1,-1,-1,-1
69,218,218,505,218,218,218,218,218,69,-1,-1,-1,-1,103,103,103,204,-1,69,204,306,987,51,-1,987,51,-1,104,69,51,51,51,51,218,218,51,51,51,51,51,51,51,51,51,51,105,309,309,309,309,309,-1,309,309,67,-1,-1,-1,-1
69,932,-1,601,-1,218,218,218,218,69,-1,-1,-1,-1,-1,103,605,204,-1,69,204,987,218,-1,-1,987,987,-1,51,69,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,105,105,-1,309,309,309,309,-1,309,309,67,-1,-1,-1,-1
69,981,932,-1,-1,-1,-1,218,218,69,-1,-1,-1,-1,-1,-1,103,204,-1,69,204,987,987,-1,-1,51,105,-1,309,69,51,51,51,51,51,51,-1,-1,-1,-1,51,51,51,51,105,105,-1,-1,-1,-1,-1,-1,-1,309,309,67,-1,-1,-1,-1
69,-1,-1,-1,-1,-1,-1,932,-1,69,-1,-1,-1,-1,-1,-1,103,204,-1,69,204,-1,309,-1,691,-1,-1,-1,309,69,51,51,51,-1,-1,-1,-1,-1,-1,-1,51,51,51,51,105,-1,-1,-1,343,-1,987,-1,987,-1,309,67,-1,-1,-1,-1
69,-1,932,932,-1,-1,932,932,-1,69,-1,-1,-1,-1,-1,-1,103,204,-1,69,204,309,-1,-1,504,-1,-1,-1,987,69,51,51,51,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,987,987,-1,737,987,-1,67,-1,-1,-1,-1
69,-1,-1,-1,-1,-1,-1,-1,-1,69,-1,-1,-1,-1,-1,-1,103,204,-1,69,204,987,555,-1,-1,-1,-1,-1,987,69,51,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,987,-1,67,-1,-1,-1,-1
69,932,932,-1,-1,-1,932,932,505,69,-1,-1,-1,-1,-1,-1,605,204,-1,893,204,-1,987,-1,-1,-1,-1,987,987,540,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,104,-1,-1,-1,-1,-1,218,-1,-1,-1,67,-1,-1,-1,-1
69,932,932,-1,-1,-1,932,343,601,69,-1,-1,-1,-1,-1,-1,103,204,-1,458,204,-1,-1,-1,-1,-1,-1,-1,343,555,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,987,-1,-1,218,504,218,-1,-1,67,-1,-1,-1,-1
69,-1,-1,-1,-1,-1,-1,-1,-1,540,-1,-1,-1,-1,-1,-1,103,204,-1,934,204,-1,-1,-1,-1,-1,-1,-1,-1,218,-1,-1,-1,-1,51,51,51,51,51,51,-1,104,-1,-1,-1,-1,-1,737,987,-1,-1,218,-1,987,-1,67,-1,-1,-1,-1
69,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,262,-1,-1,262,-1,-1,-1,-1,-1,-1,-1,-1,555,-1,-1,51,51,51,51,51,51,51,51,51,51,105,105,105,105,105,-1,-1,309,309,-1,987,737,-1,67,-1,-1,-1,-1
69,-1,-1,-1,-1,-1,-1,-1,-1,541,-1,-1,-1,-1,-1,-1,-1,204,-1,934,204,-1,-1,-1,-1,-1,-1,-1,-1,541,-1,-1,51,51,51,51,51,51,51,51,51,51,51,51,105,105,105,309,309,309,309,-1,737,-1,167,215,-1,-1,-1,-1
69,-1,-1,-1,-1,-1,-1,-1,-1,217,309,309,309,309,-1,309,309,204,-1,458,204,-1,-1,-1,-1,-1,-1,-1,-1,69,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,215,0,-1,-1,-1,-1
69,845,892,550,843,845,892,845,893,49,309,309,309,309,-1,309,309,204,-1,893,204,-1,-1,-1,-1,-1,-1,-1,61,214,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
69,397,68,0,735,737,0,394,69,49,-1,-1,-1,-1,-1,-1,-1,204,942,69,204,61,-1,61,-1,-1,-1,-1,687,69,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
69,68,68,0,737,0,735,68,69,49,309,309,309,309,-1,309,309,204,941,69,204,687,-1,687,-1,61,61,-1,-1,604,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
69,103,103,0,68,68,68,288,69,49,265,309,309,309,-1,309,309,204,-1,69,204,737,-1,-1,-1,687,687,-1,61,605,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
69,0,103,291,68,68,522,522,69,49,49,-1,-1,-1,-1,-1,-1,204,941,69,204,-1,61,61,-1,-1,-1,737,687,604,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
69,735,689,689,68,522,522,522,69,49,49,49,-1,309,-1,309,309,204,-1,69,204,-1,687,687,-1,-1,737,61,-1,604,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
69,0,689,689,68,522,103,522,69,49,49,49,49,309,-1,309,309,204,-1,69,204,-1,61,-1,-1,61,-1,687,-1,540,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
214,168,739,68,522,103,103,522,69,49,49,49,265,-1,-1,-1,-1,204,-1,69,204,-1,687,737,-1,687,-1,-1,167,215,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
0,214,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,215,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
