-1,-1,204,51,51,51,-1,-1,51,-1,-1,-1,-1,-1,-1,51,51,51,51,51,51,51,51,-1,-1,-1,-1,-1,-1,-1
-1,-1,204,51,51,-1,-1,51,51,51,-1,-1,-1,-1,-1,51,51,51,51,51,51,51,51,-1,-1,-1,-1,-1,-1,-1
-1,-1,204,51,-1,-1,-1,51,51,-1,-1,-1,103,-1,-1,51,51,51,51,51,51,51,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,204,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,51,51,51,51,51,51,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,204,-1,103,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,51,51,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,204,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,204,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,204,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,103,-1,-1,-1,-1,-1,103,-1,-1,-1,-1,-1
-1,-1,204,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,204,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,204,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,204,-1,-1,-1,-1,-1,-1,983,-1,-1,-1,-1,-1,103,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,204,309,310,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,103,-1,-1,-1,-1,-1,-1
-1,-1,204,309,309,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,204,310,309,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,204,309,310,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,103,103,-1,-1,-1
-1,-1,204,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,51,-1,51,-1,-1,-1,-1,-1,-1,103,103,-1,-1,-1
-1,-1,204,-1,-1,-1,-1,51,51,-1,-1,-1,-1,-1,-1,-1,51,51,51,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,204,-1,-1,-1,51,51,51,-1,-1,-1,103,-1,-1,-1,51,51,51,51,-1,-1,-1,103,-1,-1,-1,-1,-1,-1
-1,-1,204,-1,-1,-1,-1,51,-1,-1,-1,103,103,103,-1,-1,-1,51,51,51,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
